Position,Coverage,Identity
88387,1102.00,0.99
88388,1096.00,0.99
88389,1094.00,0.99
88390,1094.00,0.97
88391,1104.00,0.99
88392,1100.00,1.00
88393,1101.00,0.98
88394,1099.00,0.99
88395,1095.00,0.99
88396,1091.00,0.97
88397,1095.00,0.99
88398,1093.00,1.00
88399,1091.00,0.99
88400,1082.00,1.00
88401,1076.00,0.99
88402,1074.00,0.98
88403,1076.00,1.00
88404,1068.00,0.99
88405,1065.00,0.99
88406,1063.00,0.99
88407,1064.00,1.00
88408,1068.00,1.00
88409,1063.00,0.97
88410,1070.00,1.00
88411,1070.00,0.99
88412,1060.00,0.99
88413,1061.00,0.99
88414,1040.00,0.98
88415,1027.00,0.99
88416,1028.00,0.99
88417,1028.00,0.98
88418,1030.00,0.99
88419,1027.00,0.99
88420,1028.00,0.97
88421,1039.00,0.99
88422,1038.00,0.98
88423,1032.00,0.96
88424,1034.00,0.99
88425,1027.00,1.00
88426,1025.00,0.98
88427,1021.00,0.99
88428,1029.00,0.99
88429,1024.00,0.96
88430,1026.00,0.98
88431,1023.00,0.98
88432,1029.00,1.00
88433,1029.00,1.00
88434,1016.00,0.96
88435,1024.00,0.99
88436,1027.00,0.99
88437,1029.00,1.00
88438,1029.00,0.98
88439,1025.00,1.00
88440,1029.00,1.00
88441,1024.00,0.99
88442,1025.00,0.99
88443,1030.00,1.00
88444,1032.00,0.98
88445,1025.00,0.98
88446,1026.00,0.99
88447,1035.00,0.98
88448,1032.00,0.99
88449,1030.00,0.99
88450,1030.00,0.99
88451,1038.00,0.99
88452,1038.00,1.00
88453,1037.00,0.99
88454,1036.00,0.99
88455,1030.00,0.99
88456,1031.00,1.00
88457,1032.00,0.98
88458,1034.00,0.98
88459,1034.00,0.99
88460,1033.00,0.99
88461,1035.00,1.00
88462,1029.00,0.98
88463,1032.00,0.98
88464,1030.00,1.00
88465,1027.00,0.99
88466,1020.00,0.99
88467,1023.00,0.99
88468,1025.00,0.99
88469,1026.00,1.00
88470,1037.00,1.00
88471,1038.00,0.99
88472,1036.00,0.98
88473,1036.00,0.99
88474,1052.00,0.99
88475,1060.00,0.99
88476,1063.00,0.99
88477,1065.00,0.99
88478,1053.00,0.98
88479,1050.00,0.99
88480,1051.00,0.99
88481,1050.00,0.96
88482,1047.00,0.99
88483,1048.00,1.00
88484,1051.00,0.99
88485,1056.00,0.99
88486,1050.00,0.99
88487,1056.00,0.99
88488,1058.00,0.99
88489,1054.00,0.99
88490,1052.00,0.99
88491,1058.00,0.99
88492,1056.00,1.00
88493,1060.00,0.99
88494,1060.00,0.99
88495,1059.00,0.98
88496,1056.00,0.99
88497,1058.00,0.99
88498,1068.00,0.99
88499,1072.00,1.00
88500,1080.00,1.00
88501,1080.00,0.99
88502,1072.00,0.99
88503,1078.00,0.99
88504,1087.00,1.00
88505,1093.00,0.99
88506,1102.00,0.99
88507,1099.00,1.00
88508,1094.00,1.00
88509,1094.00,0.96
88510,1083.00,1.00
88511,1088.00,0.99
88512,1082.00,1.00
88513,1079.00,1.00
88514,1079.00,1.00
88515,1078.00,1.00
88516,1087.00,0.99
88517,1089.00,1.00
88518,1093.00,0.99
88519,1104.00,0.99
88520,1113.00,0.99
88521,1113.00,0.99
88522,1106.00,1.00
88523,1107.00,0.99
88524,1102.00,1.00
88525,1103.00,0.99
88526,1099.00,0.99
88527,1095.00,0.99
88528,1096.00,1.00
88529,1098.00,0.99
88530,1101.00,1.00
88531,1111.00,1.00
88532,1104.00,1.00
88533,1095.00,0.99
88534,1085.00,0.99
88535,1088.00,1.00
88536,1090.00,0.99
88537,1091.00,1.00
88538,1092.00,0.99
88539,1097.00,1.00
88540,1093.00,0.99
88541,1091.00,0.99
88542,1101.00,1.00
88543,1098.00,1.00
88544,1101.00,0.99
88545,1102.00,0.99
88546,1105.00,0.99
88547,1106.00,1.00
88548,1108.00,1.00
88549,1113.00,0.99
88550,1111.00,0.99
88551,1114.00,0.99
88552,1116.00,0.99
88553,1119.00,0.99
88554,1117.00,1.00
88555,1118.00,0.99
88556,1121.00,0.99
88557,1116.00,1.00
88558,1115.00,0.99
88559,1118.00,0.99
88560,1110.00,1.00
88561,1107.00,0.99
88562,1106.00,0.99
88563,1104.00,1.00
88564,1107.00,0.99
88565,1110.00,0.99
88566,1105.00,1.00
88567,1110.00,1.00
88568,1107.00,0.99
88569,1110.00,0.99
88570,1109.00,0.99
88571,1092.00,0.99
88572,1094.00,0.99
88573,1094.00,0.99
88574,1093.00,1.00
88575,1104.00,0.99
88576,1104.00,0.99
88577,1110.00,1.00
88578,1105.00,1.00
88579,1109.00,0.99
88580,1110.00,0.99
88581,1104.00,1.00
88582,1099.00,0.99
88583,1092.00,0.99
88584,1091.00,0.99
88585,1084.00,0.99
88586,1084.00,0.98
88587,1086.00,1.00
88588,1084.00,0.98
88589,1086.00,1.00
88590,1087.00,1.00
88591,1082.00,0.99
88592,1074.00,0.98
88593,1071.00,0.97
88594,1074.00,0.97
88595,1080.00,0.99
88596,1080.00,0.99
88597,1079.00,0.99
88598,1086.00,1.00
88599,1082.00,0.99
88600,1078.00,1.00
88601,1070.00,0.99
88602,1073.00,1.00
88603,1072.00,1.00
88604,1078.00,0.99
88605,1074.00,1.00
88606,1067.00,0.99
88607,1062.00,1.00
88608,1061.00,0.99
88609,1056.00,0.99
88610,1048.00,1.00
88611,1048.00,1.00
88612,1046.00,1.00
88613,1046.00,0.99
88614,1049.00,1.00
88615,1051.00,0.99
88616,1065.00,1.00
88617,1064.00,0.99
88618,1056.00,1.00
88619,1052.00,0.99
88620,1041.00,0.99
88621,1038.00,0.99
88622,1029.00,0.00
88623,1029.00,0.00
88624,1029.00,0.00
88625,1030.00,1.00
88626,1027.00,0.99
88627,1017.00,0.99
88628,1011.00,1.00
88629,1019.00,0.99
88630,1019.00,0.99
88631,1020.00,1.00
88632,1030.00,1.00
88633,1043.00,0.99
88634,1049.00,0.99
88635,1051.00,0.99
88636,1054.00,1.00
88637,1063.00,0.98
88638,1060.00,0.99
88639,1066.00,1.00
88640,1065.00,0.98
88641,1062.00,0.99
88642,1064.00,0.99
88643,1061.00,1.00
88644,1054.00,1.00
88645,1056.00,1.00
88646,1056.00,1.00
88647,1057.00,0.98
88648,1061.00,0.99
88649,1063.00,1.00
88650,1063.00,1.00
88651,1052.00,0.99
88652,1052.00,0.99
88653,1046.00,1.00
88654,1049.00,0.99
88655,1046.00,1.00
88656,1049.00,0.99
88657,1040.00,0.99
88658,1037.00,0.99
88659,1040.00,1.00
88660,1043.00,0.99
88661,1040.00,0.99
88662,1038.00,0.99
88663,1037.00,0.99
88664,1033.00,1.00
88665,1035.00,1.00
88666,1029.00,1.00
88667,1028.00,0.99
88668,1029.00,1.00
88669,1017.00,1.00
88670,1021.00,1.00
88671,1025.00,0.99
88672,1015.00,0.99
88673,1011.00,1.00
88674,1006.00,0.99
88675,1009.00,0.99
88676,1012.00,0.99
88677,1014.00,0.99
88678,1013.00,1.00
88679,1020.00,0.99
88680,1022.00,0.99
88681,1020.00,0.99
88682,1023.00,1.00
88683,1032.00,0.99
88684,1029.00,0.99
88685,1035.00,0.98
88686,1034.00,1.00
88687,1033.00,0.99
88688,1030.00,1.00
88689,1031.00,1.00
88690,1031.00,0.99
88691,1024.00,0.00
88692,1032.00,0.99
88693,1023.00,1.00
88694,1024.00,1.00
88695,1026.00,0.99
88696,1028.00,1.00
88697,1027.00,0.99
88698,1028.00,1.00
88699,1034.00,0.99
88700,1030.00,1.00
88701,1027.00,0.99
88702,1025.00,0.99
88703,1023.00,1.00
88704,1023.00,1.00
88705,1021.00,0.99
88706,1019.00,1.00
88707,1017.00,1.00
88708,1016.00,0.98
88709,1015.00,0.99
88710,1008.00,0.99
88711,1005.00,1.00
88712,1003.00,1.00
88713,996.00,1.00
88714,1000.00,0.99
88715,1000.00,0.99
88716,998.00,1.00
88717,1003.00,0.99
88718,1003.00,0.99
88719,1002.00,1.00
88720,999.00,1.00
88721,991.00,1.00
88722,992.00,1.00
88723,991.00,1.00
88724,994.00,1.00
88725,996.00,1.00
88726,986.00,1.00
88727,981.00,1.00
88728,986.00,1.00
88729,979.00,1.00
88730,981.00,1.00
88731,974.00,0.99
88732,973.00,1.00
88733,965.00,1.00
88734,969.00,0.99
88735,981.00,1.00
88736,978.00,0.99
88737,978.00,1.00
88738,985.00,1.00
88739,990.00,0.99
88740,995.00,0.99
88741,990.00,1.00
88742,994.00,1.00
88743,991.00,1.00
88744,985.00,0.99
88745,988.00,0.99
88746,1001.00,1.00
88747,1016.00,0.99
88748,1010.00,0.99
88749,1009.00,0.99
88750,1004.00,1.00
88751,995.00,1.00
88752,991.00,1.00
88753,995.00,1.00
88754,1000.00,1.00
88755,997.00,1.00
88756,1015.00,0.99
88757,1009.00,1.00
88758,1007.00,1.00
88759,1012.00,1.00
88760,1021.00,0.99
88761,1023.00,1.00
88762,1018.00,0.99
88763,1018.00,0.99
88764,1021.00,1.00
88765,1028.00,0.99
88766,1028.00,1.00
88767,1024.00,1.00
88768,1026.00,1.00
88769,1025.00,1.00
88770,1012.00,1.00
88771,1012.00,1.00
88772,1023.00,0.99
88773,1023.00,1.00
88774,1023.00,1.00
88775,1029.00,1.00
88776,1044.00,0.99
88777,1054.00,1.00
88778,1064.00,1.00
88779,1071.00,0.99
88780,1077.00,1.00
88781,1077.00,0.99
88782,1087.00,1.00
88783,1081.00,0.99
88784,1067.00,1.00
88785,1073.00,0.99
88786,1075.00,0.99
88787,1069.00,0.99
88788,1066.00,1.00
88789,1069.00,0.99
88790,1058.00,0.99
88791,1058.00,1.00
88792,1060.00,0.99
88793,1055.00,0.98
88794,1051.00,0.99
88795,1056.00,1.00
88796,1060.00,1.00
88797,1059.00,1.00
88798,1063.00,1.00
88799,1068.00,0.99
88800,1068.00,0.99
88801,1061.00,1.00
88802,1069.00,1.00
88803,1066.00,1.00
88804,1063.00,0.99
88805,1062.00,0.99
88806,1063.00,1.00
88807,1058.00,1.00
88808,1056.00,1.00
88809,1051.00,1.00
88810,1055.00,1.00
88811,1050.00,1.00
88812,1045.00,0.99
88813,1044.00,1.00
88814,1047.00,1.00
88815,1049.00,0.99
88816,1049.00,0.99
88817,1054.00,1.00
88818,1053.00,0.99
88819,1061.00,0.99
88820,1065.00,1.00
88821,1066.00,1.00
88822,1059.00,1.00
88823,1057.00,1.00
88824,1059.00,1.00
88825,1060.00,0.99
88826,1059.00,1.00
88827,1051.00,1.00
88828,1056.00,1.00
88829,1063.00,1.00
88830,1062.00,1.00
88831,1057.00,1.00
88832,1061.00,1.00
88833,1061.00,0.99
88834,1047.00,0.99
88835,1046.00,1.00
88836,1048.00,1.00
88837,1049.00,0.99
88838,1057.00,1.00
88839,1063.00,1.00
88840,1066.00,0.99
88841,1065.00,1.00
88842,1072.00,1.00
88843,1076.00,0.99
88844,1069.00,0.99
88845,1063.00,1.00
88846,1054.00,0.99
88847,1048.00,1.00
88848,1042.00,1.00
88849,1028.00,0.99
88850,1033.00,1.00
88851,1034.00,1.00
88852,1038.00,0.99
88853,1035.00,0.99
88854,1032.00,1.00
88855,1033.00,1.00
88856,1031.00,0.99
88857,1037.00,1.00
88858,1045.00,0.99
88859,1047.00,0.99
88860,1050.00,0.99
88861,1053.00,0.98
88862,1053.00,0.97
88863,1062.00,0.99
88864,1059.00,1.00
88865,1056.00,1.00
88866,1063.00,0.99
88867,1069.00,0.99
88868,1070.00,0.99
88869,1071.00,1.00
88870,1076.00,0.99
88871,1079.00,1.00
88872,1079.00,0.99
88873,1077.00,0.99
88874,1071.00,0.99
88875,1069.00,0.99
88876,1075.00,1.00
88877,1077.00,0.99
88878,1070.00,0.99
88879,1071.00,0.99
88880,1074.00,0.98
88881,1072.00,1.00
88882,1072.00,0.99
88883,1074.00,1.00
88884,1070.00,0.99
88885,1064.00,1.00
88886,1075.00,0.99
88887,1082.00,0.99
88888,1083.00,1.00
88889,1079.00,1.00
88890,1086.00,1.00
88891,1094.00,1.00
88892,1087.00,0.98
88893,1087.00,0.98
88894,1083.00,0.98
88895,1074.00,0.99
88896,1071.00,1.00
88897,1050.00,1.00
88898,1051.00,0.99
88899,1062.00,0.99
88900,1063.00,0.96
88901,1067.00,0.98
88902,1059.00,1.00
88903,1053.00,0.98
88904,1057.00,0.99
88905,1056.00,1.00
88906,1039.00,0.99
88907,1042.00,0.98
88908,1042.00,0.99
88909,1043.00,1.00
88910,1030.00,1.00
88911,1030.00,1.00
88912,1032.00,1.00
88913,1038.00,0.99
88914,1042.00,1.00
88915,1027.00,1.00
88916,1028.00,0.99
88917,1030.00,0.99
88918,1026.00,1.00
88919,1034.00,0.99
88920,1043.00,0.99
88921,1040.00,1.00
88922,1036.00,0.99
88923,1033.00,0.99
88924,1035.00,1.00
88925,1033.00,1.00
88926,1018.00,0.99
88927,1008.00,0.98
88928,995.00,1.00
88929,987.00,1.00
88930,974.00,1.00
88931,971.00,0.99
88932,967.00,1.00
88933,968.00,0.99
88934,971.00,1.00
88935,959.00,1.00
88936,957.00,0.99
88937,960.00,1.00
88938,958.00,1.00
88939,963.00,1.00
88940,969.00,1.00
88941,969.00,0.99
88942,970.00,0.96
88943,976.00,0.99
88944,979.00,0.99
88945,973.00,0.99
88946,971.00,0.99
88947,970.00,0.99
88948,970.00,1.00
88949,959.00,1.00
88950,961.00,0.99
88951,965.00,0.99
88952,960.00,0.99
88953,962.00,1.00
88954,961.00,1.00
88955,957.00,1.00
88956,950.00,1.00
88957,949.00,0.99
88958,950.00,1.00
88959,943.00,1.00
88960,935.00,0.99
88961,945.00,1.00
88962,950.00,1.00
88963,955.00,0.98
88964,952.00,0.99
88965,953.00,1.00
88966,947.00,1.00
88967,948.00,0.99
88968,943.00,1.00
88969,941.00,1.00
88970,946.00,0.99
88971,942.00,1.00
88972,949.00,0.99
88973,952.00,1.00
88974,948.00,1.00
88975,957.00,0.99
88976,960.00,0.98
88977,963.00,1.00
88978,956.00,1.00
88979,956.00,1.00
88980,961.00,1.00
88981,963.00,0.99
88982,957.00,0.99
88983,959.00,1.00
88984,966.00,0.99
88985,967.00,0.99
88986,965.00,0.99
88987,970.00,0.99
88988,968.00,0.99
88989,966.00,1.00
88990,960.00,0.99
88991,966.00,0.99
88992,955.00,1.00
88993,946.00,1.00
88994,954.00,0.99
88995,959.00,1.00
88996,957.00,0.99
88997,959.00,0.98
88998,957.00,1.00
88999,960.00,0.99
89000,968.00,1.00
89001,964.00,1.00
89002,960.00,1.00
89003,968.00,0.99
89004,976.00,0.99
89005,978.00,1.00
89006,979.00,1.00
89007,979.00,0.99
89008,977.00,0.99
89009,978.00,0.99
89010,976.00,0.99
89011,980.00,0.99
89012,984.00,0.99
89013,975.00,1.00
89014,974.00,0.99
89015,975.00,0.99
89016,964.00,0.99
89017,948.00,1.00
89018,940.00,1.00
89019,939.00,1.00
89020,942.00,0.99
89021,945.00,0.99
89022,946.00,0.97
89023,945.00,0.98
89024,958.00,0.99
89025,959.00,0.99
89026,952.00,0.99
89027,948.00,1.00
89028,949.00,1.00
89029,944.00,0.99
89030,952.00,0.98
89031,951.00,0.98
89032,955.00,0.99
89033,954.00,0.99
89034,947.00,0.99
89035,942.00,0.99
89036,931.00,1.00
89037,924.00,1.00
89038,919.00,0.98
89039,913.00,0.98
89040,904.00,1.00
89041,898.00,1.00
89042,897.00,1.00
89043,896.00,0.98
89044,905.00,0.99
89045,903.00,1.00
89046,894.00,0.99
89047,901.00,1.00
89048,899.00,1.00
89049,898.00,0.99
89050,908.00,1.00
89051,909.00,0.99
89052,915.00,1.00
89053,916.00,1.00
89054,907.00,0.98
89055,905.00,1.00
89056,902.00,1.00
89057,901.00,1.00
89058,902.00,1.00
89059,904.00,1.00
89060,907.00,1.00
89061,902.00,0.99
89062,903.00,1.00
89063,893.00,1.00
89064,893.00,1.00
89065,906.00,1.00
89066,912.00,1.00
89067,909.00,0.99
89068,915.00,1.00
89069,906.00,0.98
89070,903.00,1.00
89071,902.00,1.00
89072,899.00,0.99
89073,913.00,1.00
89074,914.00,1.00
89075,915.00,0.99
89076,921.00,1.00
89077,929.00,0.99
89078,939.00,1.00
89079,944.00,1.00
89080,947.00,1.00
89081,941.00,0.99
89082,939.00,0.98
89083,938.00,0.99
89084,948.00,0.98
89085,950.00,0.99
89086,946.00,1.00
89087,943.00,1.00
89088,959.00,1.00
89089,948.00,0.99
89090,945.00,0.98
89091,942.00,0.99
89092,935.00,0.99
89093,937.00,0.99
89094,944.00,1.00
89095,945.00,0.99
89096,945.00,0.99
89097,942.00,0.99
89098,938.00,0.99
89099,938.00,1.00
89100,934.00,1.00
89101,941.00,1.00
89102,941.00,0.99
89103,941.00,1.00
89104,945.00,0.99
89105,952.00,0.98
89106,954.00,1.00
89107,958.00,1.00
89108,958.00,1.00
89109,962.00,1.00
89110,964.00,0.99
89111,959.00,1.00
89112,965.00,1.00
89113,966.00,0.99
89114,967.00,0.99
89115,971.00,0.99
89116,969.00,0.99
89117,966.00,1.00
89118,970.00,0.99
89119,966.00,0.98
89120,957.00,1.00
89121,956.00,1.00
89122,953.00,1.00
89123,954.00,0.99
89124,958.00,0.99
89125,953.00,1.00
89126,955.00,0.99
89127,958.00,1.00
89128,957.00,1.00
89129,956.00,0.99
89130,949.00,1.00
89131,947.00,0.99
89132,948.00,1.00
89133,945.00,1.00
89134,939.00,1.00
89135,938.00,1.00
89136,939.00,0.99
89137,938.00,1.00
89138,940.00,1.00
89139,943.00,1.00
89140,947.00,1.00
89141,943.00,1.00
89142,945.00,1.00
89143,944.00,0.99
89144,939.00,1.00
89145,935.00,1.00
89146,942.00,0.98
89147,945.00,0.99
89148,954.00,0.99
89149,956.00,1.00
89150,947.00,1.00
89151,952.00,0.99
89152,953.00,0.98
89153,942.00,0.99
89154,935.00,1.00
89155,930.00,1.00
89156,938.00,1.00
89157,928.00,0.00
89158,930.00,1.00
89159,927.00,1.00
89160,929.00,1.00
89161,936.00,1.00
89162,932.00,1.00
89163,932.00,0.99
89164,941.00,0.99
89165,945.00,0.99
89166,950.00,1.00
89167,952.00,1.00
89168,952.00,0.98
89169,961.00,1.00
89170,965.00,1.00
89171,959.00,0.99
89172,956.00,0.98
89173,958.00,1.00
89174,957.00,1.00
89175,952.00,1.00
89176,953.00,0.99
89177,953.00,1.00
89178,959.00,1.00
89179,962.00,1.00
89180,967.00,1.00
89181,964.00,0.99
89182,959.00,1.00
89183,955.00,0.99
89184,956.00,1.00
89185,959.00,1.00
89186,964.00,1.00
89187,973.00,1.00
89188,978.00,0.99
89189,974.00,1.00
89190,977.00,0.99
89191,985.00,1.00
89192,987.00,0.99
89193,985.00,0.99
89194,986.00,1.00
89195,982.00,1.00
89196,986.00,0.99
89197,1001.00,1.00
89198,997.00,1.00
89199,986.00,1.00
89200,978.00,1.00
89201,965.00,1.00
89202,969.00,1.00
89203,967.00,1.00
89204,971.00,1.00
89205,975.00,1.00
89206,976.00,1.00
89207,980.00,0.99
89208,983.00,1.00
89209,978.00,1.00
89210,981.00,1.00
89211,984.00,1.00
89212,994.00,1.00
89213,1001.00,0.98
89214,1001.00,1.00
89215,991.00,1.00
89216,983.00,1.00
89217,978.00,1.00
89218,976.00,1.00
89219,966.00,1.00
89220,963.00,1.00
89221,960.00,0.99
89222,967.00,0.99
89223,962.00,1.00
89224,953.00,0.99
89225,956.00,0.99
89226,952.00,0.99
89227,956.00,1.00
89228,948.00,1.00
89229,941.00,1.00
89230,941.00,1.00
89231,938.00,0.99
89232,945.00,1.00
89233,947.00,0.99
89234,954.00,1.00
89235,946.00,1.00
89236,943.00,0.99
89237,951.00,0.99
89238,953.00,1.00
89239,937.00,1.00
89240,939.00,1.00
89241,941.00,1.00
89242,949.00,1.00
89243,948.00,1.00
89244,945.00,0.99
89245,938.00,1.00
89246,945.00,0.99
89247,947.00,1.00
89248,952.00,1.00
89249,952.00,1.00
89250,949.00,0.99
89251,945.00,0.99
89252,942.00,1.00
89253,942.00,1.00
89254,939.00,0.99
89255,936.00,1.00
89256,932.00,0.99
89257,937.00,1.00
89258,939.00,0.99
89259,942.00,1.00
89260,941.00,1.00
89261,945.00,1.00
89262,950.00,0.99
89263,945.00,0.98
89264,943.00,1.00
89265,947.00,1.00
89266,943.00,1.00
89267,944.00,1.00
89268,949.00,1.00
89269,948.00,0.99
89270,948.00,1.00
89271,954.00,1.00
89272,955.00,0.99
89273,959.00,1.00
89274,959.00,0.99
89275,949.00,0.99
89276,937.00,0.99
89277,937.00,1.00
89278,934.00,1.00
89279,936.00,1.00
89280,931.00,1.00
89281,936.00,1.00
89282,945.00,1.00
89283,948.00,1.00
89284,942.00,1.00
89285,950.00,1.00
89286,947.00,1.00
89287,948.00,0.99
89288,940.00,1.00
89289,941.00,1.00
89290,942.00,1.00
89291,944.00,1.00
89292,940.00,1.00
89293,943.00,1.00
89294,945.00,0.99
89295,947.00,1.00
89296,951.00,1.00
89297,949.00,0.99
89298,946.00,0.99
89299,941.00,1.00
89300,940.00,1.00
89301,939.00,0.99
89302,946.00,1.00
89303,950.00,0.99
89304,950.00,0.99
89305,950.00,1.00
89306,950.00,0.99
89307,951.00,1.00
89308,949.00,0.98
89309,947.00,0.99
89310,953.00,1.00
89311,962.00,1.00
89312,963.00,1.00
89313,966.00,0.99
89314,975.00,0.99
89315,981.00,0.97
89316,979.00,0.99
89317,979.00,0.99
89318,993.00,1.00
89319,991.00,1.00
89320,989.00,0.99
89321,989.00,0.99
89322,986.00,0.99
89323,984.00,0.99
89324,982.00,0.99
89325,980.00,0.98
89326,980.00,1.00
89327,973.00,0.99
89328,977.00,0.99
89329,971.00,1.00
89330,976.00,0.99
89331,974.00,1.00
89332,978.00,0.99
89333,977.00,0.99
89334,971.00,0.00
89335,981.00,0.97
89336,981.00,0.97
89337,982.00,1.00
89338,985.00,0.99
89339,983.00,1.00
89340,989.00,0.99
89341,988.00,0.99
89342,973.00,0.99
89343,977.00,0.99
89344,979.00,1.00
89345,977.00,1.00
89346,986.00,0.99
89347,993.00,1.00
89348,984.00,1.00
89349,986.00,1.00
89350,992.00,0.99
89351,999.00,0.99
89352,1000.00,0.99
89353,995.00,0.99
89354,999.00,1.00
89355,1002.00,0.99
89356,1005.00,1.00
89357,1007.00,0.99
89358,1006.00,0.99
89359,1006.00,0.99
89360,1008.00,0.99
89361,1005.00,0.98
89362,1005.00,0.99
89363,992.00,0.99
89364,991.00,0.99
89365,1000.00,0.99
89366,1001.00,0.99
89367,1003.00,0.99
89368,1008.00,0.99
89369,1013.00,1.00
89370,1014.00,0.99
89371,1013.00,0.99
89372,1014.00,0.99
89373,1014.00,1.00
89374,1012.00,0.99
89375,1019.00,1.00
89376,1016.00,0.99
89377,1027.00,0.99
89378,1027.00,0.99
89379,1027.00,1.00
89380,1026.00,1.00
89381,1026.00,1.00
89382,1027.00,0.99
89383,1023.00,1.00
89384,1024.00,0.99
89385,1011.00,1.00
89386,1011.00,0.99
89387,1013.00,0.99
89388,1005.00,1.00
89389,1007.00,0.99
89390,1006.00,0.99
89391,1024.00,0.99
89392,1022.00,1.00
89393,1022.00,1.00
89394,1024.00,1.00
89395,1024.00,1.00
89396,1026.00,0.99
89397,1021.00,0.99
89398,1019.00,1.00
89399,1022.00,1.00
89400,1025.00,0.98
89401,1033.00,1.00
89402,1032.00,0.99
89403,1029.00,0.98
89404,1030.00,0.99
89405,1032.00,0.97
89406,1032.00,0.98
89407,1033.00,0.99
89408,1028.00,0.99
89409,1029.00,1.00
89410,1025.00,0.99
89411,1019.00,0.99
89412,1022.00,1.00
89413,1013.00,0.99
89414,1007.00,0.00
89415,1011.00,1.00
89416,1014.00,1.00
89417,1007.00,1.00
89418,1008.00,1.00
89419,1013.00,1.00
89420,1012.00,0.99
89421,1011.00,0.99
89422,1009.00,0.99
89423,1005.00,0.99
89424,998.00,0.99
89425,988.00,0.99
89426,986.00,0.99
89427,992.00,0.99
89428,993.00,0.99
89429,999.00,1.00
89430,1000.00,0.99
89431,1003.00,1.00
89432,1010.00,0.99
89433,1003.00,0.99
89434,1000.00,1.00
89435,1001.00,1.00
89436,1000.00,0.99
89437,999.00,1.00
89438,1003.00,0.99
89439,998.00,0.98
89440,1006.00,1.00
89441,998.00,0.99
89442,993.00,1.00
89443,988.00,0.99
89444,989.00,1.00
89445,985.00,1.00
89446,992.00,1.00
89447,995.00,1.00
89448,998.00,1.00
89449,1005.00,1.00
89450,1009.00,0.99
89451,1012.00,0.99
89452,1023.00,0.99
89453,1030.00,1.00
89454,1027.00,1.00
89455,1018.00,1.00
89456,1024.00,0.99
89457,1028.00,1.00
89458,1023.00,0.99
89459,1016.00,1.00
89460,1018.00,0.99
89461,1020.00,0.99
89462,1013.00,1.00
89463,1001.00,1.00
89464,996.00,0.99
89465,990.00,1.00
89466,976.00,0.99
89467,963.00,0.00
89468,963.00,0.00
89469,963.00,0.00
89470,963.00,0.00
89471,963.00,0.00
89472,963.00,0.00
89473,963.00,0.00
89474,963.00,0.00
89475,963.00,0.00
89476,963.00,0.00
89477,963.00,0.00
89478,963.00,0.00
89479,963.00,0.00
89480,969.00,0.99
89481,973.00,1.00
89482,976.00,1.00
89483,972.00,0.99
89484,972.00,0.99
89485,979.00,1.00
89486,978.00,1.00
89487,984.00,0.99
89488,977.00,0.00
89489,984.00,1.00
89490,995.00,0.99
89491,1003.00,0.99
89492,1002.00,0.97
89493,1005.00,0.99
89494,1000.00,0.99
89495,1003.00,0.99
89496,1002.00,0.99
89497,1006.00,0.99
89498,1006.00,0.99
89499,1011.00,1.00
89500,1006.00,0.99
89501,1007.00,0.99
89502,1006.00,0.98
89503,1005.00,0.99
89504,996.00,1.00
89505,997.00,1.00
89506,997.00,0.99
89507,1004.00,1.00
89508,1004.00,1.00
89509,1007.00,0.99
89510,1007.00,0.99
89511,1000.00,0.99
89512,989.00,1.00
89513,988.00,1.00
89514,984.00,0.98
89515,983.00,1.00
89516,981.00,1.00
89517,993.00,0.99
89518,989.00,0.98
89519,980.00,0.99
89520,973.00,0.99
89521,967.00,1.00
89522,961.00,1.00
89523,958.00,1.00
89524,960.00,1.00
89525,954.00,0.99
89526,951.00,0.99
89527,952.00,1.00
89528,961.00,1.00
89529,963.00,0.99
89530,967.00,0.99
89531,972.00,0.99
89532,973.00,0.99
89533,976.00,1.00
89534,971.00,1.00
89535,975.00,1.00
89536,975.00,0.99
89537,977.00,1.00
89538,972.00,1.00
89539,981.00,1.00
89540,979.00,1.00
89541,976.00,0.99
89542,967.00,1.00
89543,978.00,1.00
89544,979.00,1.00
89545,976.00,1.00
89546,973.00,0.99
89547,977.00,1.00
89548,983.00,0.99
89549,985.00,1.00
89550,991.00,1.00
89551,995.00,0.98
89552,993.00,0.99
89553,999.00,1.00
89554,998.00,1.00
89555,1001.00,0.99
89556,995.00,0.98
89557,995.00,0.99
89558,987.00,1.00
89559,992.00,0.99
89560,990.00,1.00
89561,986.00,0.99
89562,991.00,0.99
89563,985.00,0.98
89564,978.00,1.00
89565,978.00,1.00
89566,969.00,0.99
89567,969.00,1.00
89568,972.00,1.00
89569,973.00,1.00
89570,973.00,1.00
89571,969.00,0.00
89572,980.00,0.99
89573,981.00,0.98
89574,986.00,1.00
89575,978.00,0.99
89576,982.00,1.00
89577,988.00,1.00
89578,978.00,0.99
89579,981.00,1.00
89580,988.00,1.00
89581,983.00,1.00
89582,991.00,0.99
89583,992.00,1.00
89584,996.00,0.99
89585,992.00,1.00
89586,994.00,1.00
89587,1003.00,0.99
89588,1013.00,1.00
89589,1028.00,0.99
89590,1034.00,1.00
89591,1039.00,1.00
89592,1039.00,1.00
89593,1039.00,1.00
89594,1036.00,1.00
89595,1039.00,1.00
89596,1036.00,0.99
89597,1030.00,1.00
89598,1034.00,1.00
89599,1027.00,0.99
